x1,x2,x3,y
4.9615,3.8560,1.4694,34.5496
4.1790,4.8306,4.3664,45.7216
2.8763,0.9801,1.4699,31.1629
8.7974,3.7677,2.4291,55.5607
3.9372,0.1319,1.5121,42.1402
1.7055,5.6842,1.5601,28.1096
8.6889,5.5997,1.5053,44.0336
9.1771,1.8057,4.4979,66.5115
3.1376,5.8062,4.6382,40.4871
4.1193,3.1841,3.8353,45.6546
4.9912,4.9473,3.4000,44.4391
8.9648,3.5215,3.1017,55.3448
7.4502,3.8285,2.3097,44.6522
5.7364,0.6299,4.4321,55.8605
8.7361,1.1268,3.0609,58.7446
2.2427,5.5908,4.4078,34.1453
1.8862,2.0598,4.4833,41.8656
4.2862,2.8022,2.6752,38.2238
7.5144,2.0193,2.3538,49.8478
1.3692,0.3218,3.0532,35.8563
8.6715,3.7235,4.3799,58.9986
3.3562,3.0108,2.5507,35.9771
8.4210,4.5732,3.0500,49.7452
3.5355,4.4367,4.5391,46.2714
5.5938,0.8174,2.0212,42.5524
4.6650,1.7429,1.9493,39.1835
8.6561,3.5740,2.4444,52.9242
8.0547,3.6080,4.1997,59.7017
3.9938,3.0647,4.4352,47.2574
5.5701,4.2708,3.6562,43.1828
3.7002,4.6058,2.8081,37.0678
5.4699,2.9590,2.4884,44.2835
8.9145,0.7048,1.8673,53.3014
5.0264,5.1092,3.9466,45.1700
6.3652,3.6942,1.0681,35.6508
1.5591,1.7101,2.3237,29.1146
5.9268,1.8632,3.7520,57.1240
4.7445,5.3783,4.6881,47.4504
4.8373,1.1849,3.2546,47.6354
8.0928,3.9539,2.9543,52.2212
2.9890,5.4098,4.7205,43.3171
7.9887,2.5856,2.0540,49.0246
3.7101,4.6934,4.6451,44.5606
9.8716,2.9449,3.7182,61.2562
1.5648,1.6982,2.4713,34.4520
2.0186,3.7657,2.1052,24.4529
8.3721,0.3353,2.1317,55.2071
4.2808,3.3341,4.1612,45.2946
4.0259,4.9847,4.6945,47.8061
8.2128,5.7493,2.6959,41.6765
2.9322,2.2381,4.8804,46.8282
6.9222,4.1961,4.4426,52.5371
6.0444,4.6939,2.4245,42.0871
1.0700,5.9311,3.9753,33.2070
7.8322,0.3049,1.8037,53.1927
5.2628,2.2233,2.3185,41.2024
2.4281,3.7545,3.3163,36.6699
6.2476,1.3384,3.2240,54.8214
6.5446,5.7932,4.4814,48.1936
7.0141,2.5214,3.0940,55.4558
9.8499,3.2779,3.5849,59.7784
1.2200,0.5280,2.4742,35.6062
6.3750,0.5570,2.4777,47.9451
2.8415,0.2623,2.6236,43.7400
2.7087,4.0672,1.9495,30.5636
2.9542,3.4240,1.9720,30.7837
1.0220,4.0147,1.9448,24.0927
6.0446,2.6853,1.6782,38.3807
6.0364,3.6896,3.1129,42.2189
3.5499,5.6348,3.0789,34.8098
5.0753,2.4251,3.9909,48.2687
3.4567,5.0599,1.5405,29.4061
5.6125,0.5562,2.1758,46.6763
7.6857,2.4285,2.1684,48.4754
4.7173,1.6489,1.1199,39.6306
5.1679,3.3528,4.0660,49.4464
6.3934,2.6046,1.9585,40.3916
6.3449,3.9072,3.0731,45.5551
4.9926,5.1284,2.0905,32.8672
6.0983,1.8666,3.1059,49.2096
9.5489,2.3041,3.4394,59.7711
9.8448,3.4142,3.8126,61.7843
3.9725,2.6230,2.2438,41.5378
2.2976,3.6903,1.0409,25.8381
8.1453,4.5540,4.3876,58.8633
9.4487,4.8312,2.0731,50.9547
4.7647,5.9760,3.0774,37.1776
9.6286,0.7304,4.9454,72.6053
8.0335,0.8754,3.6600,61.6460
6.8493,5.8486,3.5824,46.5009
2.2363,5.4199,1.9062,27.9504
2.8701,2.9158,3.2320,38.2373
7.0794,0.3859,3.0587,61.3564
5.4275,1.8048,4.5330,53.5738
5.5130,0.3087,2.0620,45.9992
3.9673,3.5047,3.7459,45.1407
7.9800,3.9756,3.6069,53.1042
6.9948,4.7448,2.4874,44.6778
6.0546,0.0128,4.5468,58.6300
4.0359,5.0984,1.5271,26.9125
6.8649,1.5668,2.0218,49.5972
6.4149,1.2890,2.6569,50.3134
4.3088,0.6442,4.8485,58.0944
4.1962,5.2969,4.1985,43.3006
2.3583,5.8841,3.0404,31.1486
4.9877,2.7355,1.3990,36.0494
3.9322,3.7894,1.3708,31.5455
9.7391,2.0856,4.7762,70.7346
4.3666,0.6077,1.8952,41.6084
8.9121,3.2840,1.1986,47.4937
2.6878,1.1138,1.7432,35.3694
6.0639,5.2082,2.9032,39.5017
2.8433,5.1253,3.6865,38.1705
7.2266,0.2857,2.1166,52.3607
1.0141,0.2433,4.9268,49.6194
8.2036,3.6936,1.3097,44.0368
4.2727,0.7615,1.3261,37.3933
3.4054,2.7548,4.3544,47.2761
6.2234,4.5997,2.4474,37.3030
6.3874,2.0025,1.5308,44.0630
6.5478,2.5753,4.8299,58.7921
8.2160,1.2934,4.6143,63.8202
3.8090,5.2041,3.5100,38.5377
5.3122,5.3811,3.8782,44.9740
1.6913,3.5720,1.6126,26.3937
9.0050,0.8396,2.6058,56.9617
8.2322,1.2070,2.8396,55.6186
3.5426,2.6821,4.8657,50.5101
1.7442,0.7576,2.1280,35.7079
8.1986,1.0777,2.6999,53.5986
2.5798,1.2075,1.3458,35.2179
4.7244,2.1348,3.0408,44.1295
5.0832,1.9905,1.5992,39.8139
5.1121,0.8331,1.2166,39.8953
5.2576,0.3447,2.8188,51.9905
3.8268,0.0463,4.5570,52.1162
8.5778,4.1111,2.7465,53.8527
5.3869,2.5576,1.0110,35.3270
1.6390,1.0670,3.7913,41.9258
1.8218,2.2984,4.4780,40.2931
9.7465,2.1899,4.1830,63.6534
6.1691,1.3778,3.7850,55.0067
4.3352,3.1784,3.9363,49.1299
7.3078,5.8099,4.4835,50.7466
1.5046,2.6542,2.1872,31.2495
2.3075,0.6496,3.1121,42.7429
4.5635,1.5904,3.9995,50.8257
8.0571,3.7685,3.7364,55.1397
2.2842,0.2071,1.2753,30.2096
7.9733,5.4355,2.2920,43.7092
8.0115,0.5912,3.4272,62.2189
2.7133,2.3481,2.4601,35.8212
2.8277,1.4287,2.2628,42.5526
7.3780,2.2098,2.2106,44.8184
1.0261,4.9178,4.5988,37.1075
2.0757,4.6264,2.0542,25.1649
6.7581,0.8803,4.1452,59.9032
1.0965,5.7999,2.0782,25.5056
4.0691,4.2004,3.4896,42.6475
5.9662,4.0798,4.2200,53.7636
6.6483,3.3924,2.8828,44.1544
5.0417,5.0434,3.1563,40.1186
4.4073,2.6667,1.1472,34.2777
6.4388,2.9615,3.9580,56.5637
3.1508,4.5808,1.2768,25.9827
1.5148,2.0830,2.4523,33.0220
4.4058,4.6145,1.7568,32.0270
7.4573,0.4418,3.3554,60.2061
6.7922,0.1676,3.4086,57.0241
8.3496,4.3361,1.1726,40.3647
6.6653,5.5685,4.4805,53.8290
8.4523,5.8747,2.3362,46.4131
5.2038,3.9837,4.4100,53.3602
9.9142,5.1900,1.0268,44.4101
1.1111,3.2279,3.5921,36.0950
4.8284,3.9153,3.8850,43.5697
8.3690,2.4640,4.0403,61.1932
9.8037,4.9812,3.6306,58.4683
1.5837,3.3667,3.0501,29.6730
8.7860,4.4370,1.1056,39.2960
2.9825,5.0306,3.3505,32.7054
1.6120,1.6700,3.2871,38.2260
5.2062,0.2939,1.7852,43.2711
2.2234,4.1418,3.6671,34.9103
8.5961,4.0100,3.7613,56.2598
5.1565,4.9397,4.4045,47.7958
7.0392,2.7849,3.7906,53.6802
5.5587,5.2856,1.4022,31.1699
6.9043,4.4115,4.6350,54.2496
3.7532,0.1690,2.9634,46.2554
6.3516,2.3421,4.1926,57.0054
7.1726,5.9429,4.2697,52.0865
8.3436,5.0658,4.8837,60.8258
4.3156,1.4409,4.7098,55.9584
6.9661,4.7825,3.9224,46.9182
8.0419,3.6589,2.4068,50.6342
4.8197,4.4820,4.5171,48.6470
7.5023,2.4964,2.8915,51.3102
2.1765,0.6780,3.9078,45.4807
3.3593,2.6956,4.9215,46.5599
4.3643,5.9094,4.7140,44.8593
7.0000,5.6707,3.6184,46.8821
4.3556,3.6265,3.3610,44.9442
7.7655,1.0647,1.5784,49.8563
2.8013,4.1822,4.5682,43.0648
4.8321,3.4676,1.5948,35.8931
1.8014,2.5214,3.3411,36.1605
2.7023,2.2174,3.7130,42.4213
7.8819,2.8703,1.8670,48.0153
3.8884,2.3599,1.5304,35.5474
5.2970,1.3929,2.3177,41.6297
3.9833,2.5412,1.6867,37.2748
7.9800,5.7366,2.0143,44.7985
5.5376,0.6824,3.2341,48.1956
6.3031,1.7423,2.4736,50.0357
5.0685,3.4235,1.6608,38.4930
1.7443,3.8687,3.0427,34.5989
4.0208,5.5962,4.1729,40.2672
7.4910,5.0640,2.4941,44.1513
7.8223,3.8902,2.2651,50.0121
5.4545,2.8951,4.3801,51.8120
1.7099,1.8039,1.2967,29.1985
3.7163,1.9156,2.3990,40.5140
5.5261,4.1740,1.2748,33.7032
8.7134,0.8443,4.8748,70.4548
2.4213,3.7134,3.0623,35.0114
6.3237,5.1279,2.8028,41.4458
4.1710,2.5062,4.5282,50.0867
1.9038,3.2150,4.5596,43.4125
8.1189,5.8589,4.2263,52.0471
4.5976,4.5541,1.9113,33.8319
9.3046,3.8593,2.0903,50.8732
7.4517,0.0938,1.5836,49.4164
5.3811,4.4920,2.8958,40.3055
8.5734,0.9015,4.6833,66.0468
1.0126,5.1048,4.1988,29.7272
6.5346,3.6678,4.7523,55.9026
6.7735,1.2848,1.6225,47.4803
3.2088,2.6898,4.8130,46.0118
2.8912,1.8401,3.0112,39.4363
3.9246,2.9969,4.4204,47.1935
3.6961,2.2166,1.2128,37.3289
4.7083,5.0494,4.5152,49.6303
2.4523,1.1243,4.3287,45.8586
4.7460,0.9760,4.6481,57.0521
9.6536,4.9832,2.3667,50.8199
7.3828,1.0177,3.6544,60.3716
6.1265,0.0238,4.3461,61.9416
6.9977,1.3744,2.5397,52.0277
9.2176,5.5100,4.2058,61.0442
3.3327,4.1111,3.8830,39.4918
1.4557,0.3043,4.1656,46.7718
9.8675,0.3088,3.3124,64.4564
7.9641,0.6501,1.7595,52.4268
7.8629,0.5124,1.7093,52.2639
9.2137,0.9927,3.5324,61.3044
4.4467,0.2496,3.4295,50.1455
4.9251,3.9867,1.3436,33.0255
3.4283,1.1505,3.6964,42.1318
4.9128,2.1579,4.2145,52.6538
9.4634,4.8007,1.2693,46.5450
9.1431,4.1799,4.5171,59.6173
6.5136,4.0019,3.9081,50.3881
5.9392,3.3949,3.8156,51.6880
6.3338,1.0211,4.2578,61.4873
8.7651,3.8588,1.4106,45.0932
9.1944,1.6220,1.4516,54.1410
1.9914,0.0410,1.3364,34.6178
7.2403,2.3806,3.3090,48.8275
2.7060,0.7260,4.4189,47.7761
9.1519,4.9731,4.2832,59.5312
1.2748,2.7013,4.5601,42.8254
5.5548,1.8164,2.2289,46.4466
6.5644,3.0192,4.8414,56.3884
3.6757,0.4446,3.1699,47.1905
5.1702,5.6370,3.3994,41.2673
8.9822,1.9617,3.4267,62.1305
1.9160,2.4981,4.8264,43.9776
9.9653,5.8000,1.7656,44.6627
2.3458,0.6821,3.6185,44.4760
1.5547,1.8879,1.5496,28.0669
1.9211,2.4159,4.5113,43.9465
3.1224,1.0982,2.0028,33.0319
7.4374,0.0742,1.5015,52.6793
9.2902,2.3672,4.7707,64.2147
5.2895,0.4900,1.9708,44.7962
2.2549,1.4814,4.3401,45.2239
7.8182,1.5188,1.9670,47.0665
8.3219,2.8445,1.1186,46.5198
7.9548,3.7145,3.9270,54.4287
6.9500,3.5403,3.1411,47.1604
6.7581,5.4596,2.7064,41.1060
1.4663,3.2345,4.5061,41.8394
8.7865,2.9208,1.5364,51.0090
2.6063,1.7527,3.7526,43.7925
1.1842,4.9954,3.7958,33.9636
1.6574,4.1275,4.2575,36.7096
7.7889,4.2881,2.9722,51.0692
5.1576,5.8478,2.3787,34.8587
2.6456,2.0781,4.5415,43.1215
9.8991,3.5557,1.8295,53.1434
2.6009,5.9885,2.7376,28.9678
7.4198,3.4856,2.2763,43.3675
2.6675,3.3333,1.4136,25.0267
5.6016,1.1443,2.5253,46.0140
2.7253,4.0237,1.6656,29.7312
4.8383,0.1281,4.5386,54.7719
7.6383,0.2384,1.7226,52.3808
9.2268,4.6396,1.9239,46.7144
5.6896,3.6125,3.3153,47.1604
4.8374,3.4716,1.7483,36.6637
1.7279,1.1470,1.9978,32.0290
4.1156,4.8906,4.9336,44.1582
9.9699,0.0198,2.9179,67.0159
9.2694,5.4143,3.2654,53.4050
6.9276,3.6565,4.1695,51.4984
5.1046,3.0274,3.8174,50.4075
4.7314,4.6122,1.9507,38.0728
9.2076,2.1504,3.4435,59.0743
8.4089,3.3147,3.9594,58.1803
9.1020,3.4962,2.3466,53.2539
2.7653,5.0766,1.7557,28.6606
1.6059,1.7649,3.3273,38.3085
2.8735,4.1326,1.4389,27.4833
1.8955,3.5799,2.9915,28.9463
4.0836,4.0351,4.9093,49.4653
4.6171,2.1329,3.4216,44.7097
9.4850,2.0110,1.1218,51.3934
8.9461,5.4337,1.5627,44.3681
3.3473,2.5189,3.8082,45.9905
5.1951,5.7632,1.1582,26.9199
7.3843,5.3011,4.3042,54.3977
5.9049,0.8396,1.3207,45.1428
1.5682,4.7547,3.1053,28.4064
7.7511,2.1198,4.4429,58.9959
7.0727,4.4503,4.4064,53.8827
8.3899,0.4236,1.6449,53.5369
7.7428,5.6879,2.6924,45.4243
8.3507,0.4220,2.2233,52.9787
8.5714,1.2351,4.9621,68.3396
5.8154,2.4165,4.8960,57.3143
1.4845,2.5919,4.0674,40.1253
3.3347,4.9831,1.1070,22.9847
8.3264,3.1953,3.0377,56.8806
3.6806,5.7110,3.8611,39.2915
7.0976,5.5062,1.5160,36.1557
7.3578,0.1424,1.3490,48.5249
1.4099,3.1068,4.8901,45.0864
5.2352,2.6737,4.1702,52.2979
2.7240,4.5569,2.1262,27.9006
9.2328,0.0645,3.6590,64.4483
9.6638,1.6806,3.5769,62.7262
7.5181,1.8407,1.5188,45.1473
1.3905,2.1673,4.4832,42.8161
4.5559,0.3938,3.5160,48.8885
1.9947,0.7318,2.3449,34.5804
6.1410,0.7989,3.8830,59.0979
7.8386,5.9910,3.7385,51.2349
9.6409,2.5396,4.4425,67.1021
7.2320,0.7829,1.3403,44.3245
7.3970,4.8044,3.3996,52.0020
7.8265,5.6457,3.2173,47.3338
8.4085,2.9466,2.9045,49.6063
4.9416,2.2264,1.2543,34.4073
1.6881,4.7390,3.4259,32.7143
1.7562,5.8258,1.8928,20.3441
2.4466,1.6664,2.9062,39.3060
1.3495,2.1675,3.3477,35.0730
4.6890,3.0588,4.3161,52.5053
6.8068,4.7422,4.3132,52.6656
5.9997,4.1135,2.9945,45.7124
9.7703,3.9439,4.1154,61.9212
6.6374,4.7722,2.3913,41.7583
5.3601,1.9140,2.3258,44.7952
7.9051,3.2360,2.3012,51.1766
6.9551,4.3218,1.1319,40.9205
6.4086,4.6032,3.3341,44.4969
5.0325,4.0456,2.2648,40.3476
5.6491,5.0846,4.5856,50.1053
1.0759,5.8627,3.9555,32.0474
4.1960,2.7518,3.6269,45.0401
2.6732,4.1207,2.3855,30.9434
4.0292,1.3143,2.2784,39.1649
3.5417,4.5559,1.1440,27.4823
7.3739,4.0652,2.8241,43.6414
7.2869,3.0200,3.1025,53.9551
8.8905,3.8661,4.5900,61.4240
2.2188,5.8406,1.4234,25.0183
5.0998,0.8390,3.6643,50.4519
9.3301,0.1300,4.0244,66.6017
1.6125,0.7488,1.6952,34.9536
4.6228,4.1285,2.4682,34.8837
9.0325,1.6769,4.7704,67.7546
1.2069,4.1643,2.2425,24.4398
5.6963,1.5427,2.0937,45.4832
9.6394,0.7565,2.1694,60.5301
1.5336,1.5526,3.1945,32.9071
5.2302,0.6899,1.0627,41.2745
8.0073,1.3856,1.6281,50.8924
5.1692,0.2820,2.1411,44.6956
1.2623,1.4656,2.2318,35.3941
4.3859,2.5389,3.1204,47.7544
6.9154,1.5382,4.2451,58.6875
7.1138,4.5286,3.5563,53.4164
3.0482,5.8957,4.2112,39.6644
4.9808,3.5688,3.9627,50.0046
3.3501,5.0489,1.6434,27.1100
5.2040,1.6951,3.1096,51.4587
2.7248,0.5595,2.7040,43.4475
9.7984,1.4704,1.9898,58.1750
7.2041,4.8935,1.3876,34.6032
8.0843,0.9963,2.4688,57.8261
1.5118,1.4744,1.9681,33.2164
7.8304,1.6249,3.9153,62.1815
8.2546,2.8140,1.1133,48.1594
8.3127,5.8050,3.7553,52.3757
1.8227,3.8964,1.6193,26.8279
2.1112,4.9297,2.0313,25.9909
8.5237,5.4059,3.5603,51.8163
1.2499,0.0695,1.4098,30.4238
2.8351,4.7044,2.4419,28.4194
2.1574,0.4523,3.6996,43.7978
4.8145,5.5647,3.6159,44.2664
9.5161,4.4896,2.4621,52.3638
2.2248,4.6497,1.4797,26.2681
8.4927,0.6520,3.7417,61.5105
7.4388,1.8665,3.9382,55.8490
4.7178,4.2107,3.1358,42.4711
2.8869,4.5791,4.9870,42.9978
3.8506,5.8274,2.6059,34.9224
4.3187,3.2031,2.0788,38.9972
6.5084,4.9022,3.6276,49.1040
2.7235,1.1691,3.2206,41.6776
6.3385,4.9529,3.0447,42.6419
7.6313,3.7715,4.5036,53.2919
2.5426,3.1072,2.3443,35.2271
1.4101,2.9824,3.6626,35.5298
1.7923,4.1168,4.5669,41.5521
4.2464,4.7302,4.2898,41.4511
9.2086,2.1488,2.1220,53.2358
5.3418,1.7116,4.6390,53.5767
6.0894,1.5873,3.3492,53.9032
8.2606,0.2929,1.0348,49.8168
6.1147,5.2427,4.6957,49.3979
2.1332,4.4503,2.8299,33.2491
8.2560,4.8140,2.9874,47.1599
8.3402,3.3748,4.6128,59.3875
8.7881,3.9193,2.5194,50.1703
1.1993,5.0787,1.0974,18.3821
2.4144,2.1628,4.2393,43.3048
4.9156,0.5555,2.7366,48.3727
6.1615,5.9499,4.4177,49.1074
6.6901,1.5172,1.1243,41.6422
6.0730,2.3828,1.5443,39.1024
1.9374,2.8615,1.8052,25.4317
7.1707,4.6431,1.8704,39.5739
3.0803,4.0824,3.7702,42.0151
6.2604,1.4792,3.5385,51.0571
9.5296,5.6270,2.8397,51.4018
6.1589,0.9318,4.6986,56.9516
5.4944,5.4620,3.2796,43.5057
7.5332,2.0167,4.1938,56.9029
4.1891,3.7391,4.3709,44.9153
7.5974,5.2551,1.6932,40.2476
5.4371,5.2445,3.7242,41.2659
8.7685,4.8061,2.7578,51.6126
8.6501,5.5907,2.1194,46.2597
1.2130,1.2797,4.8600,43.0501
2.1641,2.3248,2.8467,37.9032
9.2631,1.6237,1.1216,47.3681
3.5035,5.5381,2.3454,26.3679
4.2992,0.4846,3.2097,48.0720
2.1049,0.0954,1.0262,32.0632
2.2227,5.2167,1.5250,23.6258
5.2915,3.8991,3.7167,45.4940
4.0466,2.1390,4.1726,53.7338
9.5264,2.6541,4.7250,64.6174
4.7800,2.8891,2.0916,39.3926
7.2929,1.3021,4.0080,60.6371
8.3793,5.9687,2.8272,47.2120
4.9642,5.7803,3.4316,39.4281
7.9276,3.4708,1.3192,44.4133
1.1073,2.2761,2.9589,33.3036
7.8093,0.4063,1.7748,50.4341
9.9700,3.1316,4.8257,66.6788
6.1233,4.7238,4.8850,54.9889
8.8713,0.4097,4.6104,68.0287
5.2876,0.6684,1.1054,41.1225
6.0349,0.3930,2.8127,53.7124
1.2729,4.8594,4.9526,41.5089
8.5717,2.8024,4.4000,63.0018
9.1410,0.6327,1.5207,52.4668
9.5185,5.6480,3.9683,57.2949
5.6547,0.3100,4.9148,62.5607
7.0286,5.9861,3.4261,48.8290
8.4651,4.1803,3.1019,49.8434
1.0023,0.3528,1.6030,31.9838
1.2477,3.9313,2.9104,33.7480
2.0911,3.5061,4.0103,35.8443
3.5135,1.0799,3.3848,44.2055
4.7217,0.2268,1.9383,42.0188
1.6785,1.9671,3.4827,39.0348
7.4942,5.6765,1.4600,35.6815
4.2470,4.7374,1.1182,29.0227
9.4235,3.1546,1.2267,48.3841
4.9055,0.0182,3.4200,53.8545
1.1061,5.7285,3.9370,30.7094
2.0959,1.3262,1.0961,26.4869
4.8088,3.8978,3.0627,42.9150
8.0323,1.9473,3.7311,55.6353
6.2893,3.4502,1.3879,44.1225
4.0173,1.7801,4.3154,46.0902
4.5174,3.7321,3.7086,46.2721
2.1514,1.0679,2.7170,36.5793
2.1236,4.6030,1.5373,26.9636
3.7762,5.8059,1.9039,26.0204
3.9156,0.2759,4.8177,54.1612
3.3333,2.4082,1.4242,33.4156
2.7404,1.7754,4.4793,45.9796
8.7248,5.4255,1.4265,43.4154
7.4338,5.3199,2.7965,41.2360
9.7179,2.6497,4.5776,62.9329
4.7752,3.0645,4.3358,48.3745
9.4240,5.3902,4.7877,59.3008
6.5853,5.7464,1.3442,34.5376
4.5576,4.8663,2.7470,34.1758
3.6073,0.5499,2.7904,39.3833
3.1254,3.4744,3.1519,39.2790
5.2544,0.4349,1.6404,42.2236
6.1749,5.2729,1.4381,35.0577
7.0300,3.1292,1.5889,40.9016
9.0447,5.8931,4.9463,59.7616
4.9636,1.7564,2.9299,46.1566
6.3026,2.3339,1.2731,38.4319
4.5452,3.4794,4.9430,51.2693
9.0994,5.4166,1.5582,49.3102
7.9969,5.7593,3.6729,52.4849
9.5369,0.9542,4.8113,74.1316
2.0603,2.1852,4.5641,43.8525
9.9120,5.9340,1.6172,45.9564
8.0239,2.7470,3.0238,54.1632
6.1850,4.7260,1.4606,36.7170
2.6347,4.6536,2.5226,34.3223
1.0622,3.2379,3.8959,40.2480
9.2519,4.8672,1.8514,47.2998
6.8803,0.2771,4.8149,68.3902
3.4180,4.9269,4.9021,45.7404
8.3963,2.4340,3.6169,60.1084
4.9031,5.6173,2.0679,35.5171
9.0102,3.6124,4.4365,64.3838
8.3473,0.1657,2.9933,56.9855
1.3916,0.2639,2.9949,39.4690
3.5020,1.4377,4.4875,49.7241
1.2825,0.3053,2.1111,31.0752
6.9443,5.9510,4.5669,50.0110
3.5534,2.3251,2.7507,38.2430
8.6284,2.2895,3.0149,53.9741
7.3228,2.6200,4.4999,62.7413
7.3709,4.7999,4.3298,51.8237
7.6515,1.5298,2.4986,50.2705
5.7117,1.7428,3.1569,49.4126
5.4953,0.4024,1.6814,39.9527
6.6499,1.5042,3.9032,56.3038
6.4393,3.0034,1.6925,42.1837
6.1476,0.4929,1.6441,47.1680
2.8446,1.3128,4.4781,49.5327
8.5672,5.5098,1.4907,40.0334
6.0687,0.1429,2.8441,52.7453
9.7286,3.9709,1.0269,45.1386
7.4654,5.6885,2.0343,41.5890
9.3130,2.8979,2.4535,52.3618
8.4487,1.5955,3.9364,58.8272
4.5153,1.7802,2.6708,44.0187
6.3019,1.3840,1.3381,45.3036
7.6473,2.2235,3.6116,58.3217
5.4240,4.7215,3.6694,41.6833
9.3899,4.8985,3.8783,58.8962
4.4638,5.1680,2.9226,35.6471
2.1315,3.0008,3.9496,41.7282
4.0782,3.8446,3.3445,39.7298
9.3392,0.4237,2.4550,63.2699
3.5877,3.7392,3.0776,36.0350
5.5115,5.9764,2.8721,38.4523
3.6918,1.6552,1.6664,33.3300
5.9861,4.1540,2.6566,44.2116
6.4659,3.5695,3.1448,48.2880
5.7357,4.7107,2.1025,36.8768
1.5553,4.8024,1.5588,18.4874
2.8195,0.2245,1.6489,38.8413
8.8005,1.5417,1.2224,52.0481
9.9984,4.9246,1.9563,51.5649
8.3872,5.3810,1.4340,44.6424
3.3656,0.1287,2.4146,44.5215
5.5159,1.9403,3.0923,47.6741
3.6059,0.9209,2.5708,42.7991
4.0924,1.6589,2.6483,40.7277
5.0934,5.7222,1.8445,33.4617
1.6557,2.7184,3.2875,33.1904
5.1065,5.5526,3.6269,41.5191
3.9536,5.8133,4.8210,46.1624
8.8909,3.9423,1.8133,46.7589
8.5687,4.2723,3.3007,52.8552
4.9363,1.5020,2.8559,42.8808
5.8050,0.8452,4.7782,59.1503
2.1040,3.6884,3.3326,35.9978
1.9976,4.9334,3.9399,38.5635
9.4084,1.8391,2.8821,61.8338
7.3331,1.0087,1.7837,49.8695
5.8301,0.8243,3.1008,48.4689
4.2570,0.7015,4.8644,53.6311
6.0813,5.0307,4.5458,51.4735
1.4375,4.8759,1.0157,17.0423
8.6428,4.8791,3.4269,49.4843
1.5232,4.7198,3.4806,34.5658
8.7749,5.0201,1.7515,42.4570
9.5960,2.7252,1.4034,52.7444
8.2149,3.8217,3.2885,55.9444
6.7052,5.3942,3.9240,46.1767
8.3396,4.3388,2.6683,52.1977
2.6458,0.2139,2.5627,39.0767
8.1279,3.6098,4.9416,62.5075
4.1753,3.1315,2.1518,36.7972
3.9073,4.0416,1.3654,28.5121
3.4886,1.4101,3.5728,43.6315
6.3577,3.1623,2.1353,47.8507
7.0531,5.3638,1.2452,38.4901
2.7066,5.6884,1.1971,21.0952
3.5202,0.0869,4.8191,51.8386
3.2208,1.1046,1.2164,31.6085
6.2583,5.6416,3.2600,43.9059
3.3850,0.0235,4.7115,53.2354
2.8199,0.1443,3.4789,44.6844
6.0154,1.4137,2.3142,46.9690
7.2051,5.6322,1.5169,39.4873
6.7876,2.9371,2.4184,44.9248
3.3153,2.3870,2.7503,36.7903
3.0272,1.9229,3.2297,42.1699
1.9607,2.8089,1.3893,28.9290
1.9518,5.3479,1.9883,23.9972
2.9544,4.6314,3.9799,40.5949
5.1640,0.3060,1.5553,43.7872
1.6208,0.3532,3.5667,42.3921
8.6861,3.8195,3.2776,56.2867
4.9300,2.8353,4.4187,48.5418
8.9678,3.0255,4.5666,63.0068
8.3112,2.8389,1.8609,50.4911
8.4821,3.6181,3.4147,53.5718
1.3906,2.6995,1.4477,25.0975
4.9744,3.5967,3.2694,43.4086
8.0876,1.8903,3.6718,60.2461
2.6268,4.7386,1.3583,26.0560
9.4637,1.1218,1.7091,56.2564
8.7074,4.3299,2.3008,46.2545
1.7996,0.0231,2.1044,35.8566
8.8890,2.3538,2.1604,54.7626
2.8924,0.9622,4.1125,48.0621
1.8361,0.8841,3.7601,40.5967
9.8252,4.2453,3.5262,57.5047
9.2786,5.7458,2.5919,49.5639
5.5020,1.9148,2.8473,49.6009
9.1221,5.5205,4.6870,60.5772
3.8765,2.8944,1.2255,33.0844
7.7555,1.3083,1.0571,45.2845
6.2920,5.3971,3.6624,47.6917
4.0790,4.3853,2.6965,42.2383
9.6161,5.5910,4.5388,59.9568
4.7187,2.8766,3.2110,46.3363
3.7816,2.7751,1.1112,30.4691
6.7395,1.3213,3.8470,60.3087
8.3804,2.1222,4.1558,61.8147
8.7748,1.7103,4.2893,62.2899
1.5855,1.7801,2.6433,34.7225
3.8135,1.2241,4.8915,54.4174
7.8067,4.9058,3.0587,51.4153
9.9315,2.3753,3.6985,65.5689
4.2308,4.9021,2.4437,33.5460
4.7066,0.2507,4.7144,56.3336
9.2939,5.5103,1.9147,47.0750
2.3810,3.4162,2.5806,36.4525
3.4484,1.5377,1.5587,36.2415
9.7369,0.7673,1.3703,54.5921
3.3901,2.1188,4.6712,46.7405
2.7816,3.8470,1.9194,27.3974
4.5685,0.2704,1.2803,40.8766
2.9260,1.1093,4.3850,50.1504
1.4161,0.4649,4.1603,45.6185
2.2847,0.0968,4.1167,49.4560
4.2553,4.5433,2.2456,36.1952
2.3755,3.6441,2.4771,32.0523
1.7825,5.9355,3.6682,34.1968
9.0799,3.3420,1.1023,45.0429
8.2473,4.0612,3.6705,55.4611
1.4899,3.2746,3.1540,32.4546
2.9118,5.9923,2.1762,25.4186
6.6133,0.3018,4.9080,63.7925
5.5520,1.8642,2.5970,47.8445
3.7775,3.3720,2.7257,37.9795
7.1586,0.0292,4.8710,64.8554
4.6763,0.9526,3.7291,49.7450
